GLOBALID,OBJECTID,ZONE_TYPE,ZONE_TYPE_DECODE,HEIGHT,FRONTAGE,FRONTAGE_DECODE,CONDITIONAL,ZONING,ZN_CASE_NUM,ZN_CASE_SUFFIX,ZN_CASE_YEAR,ZONE_CASE,EFF_DATE,ORDINANCE,PLAN,PLAN_NAME,INTO_UDO,COND_LINK,SHAPEAREA,SHAPELEN
{A28D2F2B-9D28-4984-955C-0056A4F386D7},531389,RX-,Residential Mixed Use,5,-PL,Parking Limited,-CU,RX-5-PL-CU,30,,2014,Z-30-2014,2015/01/06 05:00:00+00,385ZC704,,,"20150106; Z-30-14; 385ZC704",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-030-14-ORD.pdf,325391.711367955,2594.18548466242
{A2CB29F0-A4F8-4A63-A4E6-14FA8DC5F583},531390,R-4,Residential-4,,,,,R-4,38,,1973,Z-38-1973,1973/10/05 04:00:00+00,483ZC132,,,"20130901; TC-3-12; 151TC357",,1423191.95064412,8833.0099648376
{A2D944FD-81B6-4453-BFD4-EEB409B424C4},531391,R-6,Residential-6,,,,-CU,R-6-CU,35,,2003,Z-35-2003,2003/12/02 05:00:00+00,551ZC544,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-035-03-ORD.pdf,1765537.57205304,7785.33493906116
{A3617602-6B83-4113-A0D4-32DE96719C94},531392,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,85,,1994,Z-85-1994,1994/12/13 05:00:00+00,514ZC355,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-085-94-ORD.pdf,199895.057261885,2088.57345622096
{A38B42A9-C386-4501-BFB1-0D942E1A3C98},531393,PD,Planned Development,,,,,PD,45,,1996,Z-45-1996,1996/09/03 04:00:00+00,951ZC395,MP-1-96,Rogers Farm,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-045-96-ORD.pdf,4593585.0545571,13656.1236594017
{A39EECFA-1A86-4DCC-8908-5E83D8FA3BED},531394,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,12,,2003,Z-12-2003,2003/02/18 05:00:00+00,389ZC531,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-012-03-ORD.pdf,25716.3293696377,729.413275267503
{A40C2A8A-AD09-4E88-AECF-4670EBE40A0C},531395,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,254841.641092942,2094.79121946626
{A4F505C4-09D2-4A2E-ADBB-800E3A129F93},531396,OX-,Office Mixed Use,3,-DE,Detached,,OX-3-DE,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,217704.159227722,2134.6993950077
{A53DEE72-F016-4998-9A52-A3E35FB5B2F8},531397,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,68788.2413892092,1076.7991234284
{A5633879-C172-43D1-9900-18D72DE407AF},531398,R-10,Residential-10,,,,,R-10,69,,1983,Z-69-1983,1983/07/19 04:00:00+00,150ZC122,,,"20130901; TC-3-12; 151TC357",,2295080.09346686,8185.22648842756
{A57AB8F0-C18A-442C-8949-AD517839624F},531399,OX-,Office Mixed Use,3,,,,OX-3,13,,2022,Z-13-2022,2022/06/21 04:00:00+00,394ZC840,,,Rezoned after Citywide Rezoning,,30607.5624117736,810.802219642364
{A5942BF8-86B4-4A2A-A31A-E73ACCF9F7E8},531400,R-6,Residential-6,,,,-CU,R-6-CU,7,,2005,Z-7-2005,2005/03/15 04:00:00+00,790ZC567,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-007-05-ORD.pdf,1127147.58032419,5430.9249410978
{A599F0A3-4928-4400-A6F7-45FA80136483},531401,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,32,,2017,Z-32-2017,2018/05/01 04:00:00+00,827ZC763,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-032-17-ORD.pdf,1239241.39555354,5535.39070667339
{A59FCB50-9999-43E3-A84D-334442129A00},531402,CM,Conservation Management,,,,,CM,47,,1984,Z-47-1984,1984/12/04 05:00:00+00,449ZC150,,,"20130901; TC-3-12; 151TC357",,7035.49731139912,1202.24645532305
{A5A46625-AE2F-428E-8AC6-82AA229697AA},531403,R-6,Residential-6,,,,,R-6,64,,1983,Z-64-1983,1983/09/20 04:00:00+00,188ZC126,,,"20130901; TC-3-12; 151TC357",,976077.54803649,4300.33546831155
{A5DC2D82-D89B-473B-B3B2-D80B56150064},531404,CX-,Commercial Mixed Use,12,-UL,Urban Limited,,CX-12-UL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1996041.63123826,6212.29615564693
{A5F83EE6-7408-47F6-B4C8-6DC0746010B6},531405,CX-,Commercial Mixed Use,12,,,-CU,CX-12-CU,31,,2021,Z-31-2021,2021/12/07 05:00:00+00,314ZC832,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-031-21-ORD.pdf,885747.665776861,4479.94631382533
{A60790BF-B1FD-482D-A55A-E8E658953207},531406,RX-,Residential Mixed Use,7,,,-CU,RX-7-CU,13,,1991,Z-13-1991,1991/05/07 04:00:00+00,779ZC291,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-013-91-ORD.pdf,1130151.18670709,6265.12648953059
{A6170EA2-2D8C-43C9-9AEC-E1A1C9E2AB31},531407,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,124905.416382114,1474.8018524328
{A6908F00-7F03-4E6A-9A5B-19C9744AD218},531408,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,4559221.30153149,11196.3807674862
{A6D5361F-BE33-49C3-B115-9FB365AA1A84},531409,OX-,Office Mixed Use,7,,,-CU,OX-7-CU,68,,2022,Z-68-2022,2023/01/17 17:00:00+00,456ZC850,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-068-22-ORD.pdf,51784.4228782614,1253.90920632903
{A76C5969-1234-4B38-8766-D966F914E563},531410,CM,Conservation Management,,,,-CU,CM-CU,17,,2006,Z-17-2006,2006/06/20 04:00:00+00,044ZC590,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-017-06-ORD.pdf,23473.973862316,942.339648427645
{A7BC4BAF-88CB-45D6-9467-8184BB325D7D},531411,PD,Planned Development,,,,,PD,5,,2013,Z-5-2013,2013/06/04 04:00:00+00,194ZC690,MP-4-12,Lifetime Fitness,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-005-13-ORD.pdf,1272943.47764821,4673.67921805723
{A7BEC44F-B8A2-4B5C-B8D7-9E5573BBCFB1},531412,NX-,Neighborhood Mixed Use,3,-PL,Parking Limited,,NX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,659766.241683118,6054.97107803993
{A7DC5613-C990-40E7-B433-411CC22616AA},531413,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,901905.262127612,6131.84981113085
{A85C45BE-98D6-4DF3-82EF-C2B84183C9FC},531414,OP-,Office Park,7,,,,OP-7,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1165922.1143631,4693.90825823684
{A8653934-C28F-4EC2-9D00-5CFF1A929277},531415,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,50130.3603754798,1084.95773975608
{A90DADE1-DCF2-43C2-8AE3-7F4DC6F22012},531416,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,1836650.9331929,8043.84223939221
{A93EC8C2-FF44-4394-8A35-DECA1CDCB840},531417,R-6,Residential-6,,,,-CU,R-6-CU,46,,1998,Z-46-1998,1998/07/07 04:00:00+00,371ZC436,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-046-98-ORD.pdf,798688.752916396,5032.19680519537
{A948CBB1-BADF-4DAE-A6C4-DB22319BB190},531418,DX-,Downtown Mixed Use,20,-UL,Urban Limited,-CU,DX-20-UL-CU,22,,2022,Z-22-2022,2022/10/18 16:00:00+00,430ZC846,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-022-22-ORD.pdf,38678.8828168453,794.308021522724
{A9C6C93F-3581-40AD-BDF8-7CFB7F6DD1FC},531419,OX-,Office Mixed Use,3,-PL,Parking Limited,-CU,OX-3-PL-CU,67,,2020,Z-67-2020,2021/11/02 04:00:00+00,303ZC830,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-067-20-ORD.pdf,184483.247281858,2137.61684942934
{A9E3ED03-E3AA-4A2F-A72B-19E64A52C195},531420,R-6,Residential-6,,,,-CU,R-6-CU,16,,2007,Z-16-2007,2007/07/10 04:00:00+00,261ZC605,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-016-07-ORD.pdf,2460933.21480916,7621.91741623442
{AA467D60-ABD9-4B92-8D5F-7C4F8A55164D},531421,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,100,,1998,Z-100-1998,1999/01/05 05:00:00+00,485ZC447,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-100-98-ORD.pdf,235470.500004051,1996.01843060839
{AA63D7A0-F1F1-475D-B034-F03E79D36F09},531422,CX-,Commercial Mixed Use,7,,,-CU,CX-7-CU,25,,2022,Z-25-2022,2022/11/01 16:00:00+00,436ZC847,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-025-22-ORD.pdf,725713.521778046,3753.00875000646
{AAC91555-FD2D-4DF7-803D-9AB94EA86588},531423,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,56,,1994,Z-56-1994,1994/09/06 04:00:00+00,489ZC353,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-056-94-ORD.pdf,112794.51027698,1854.83203090145
{AAE8C2B7-32E8-403A-ADA6-A7C7B4BE4002},531424,DX-,Downtown Mixed Use,20,-UG,Urban General,,DX-20-UG,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,736315.505167957,3816.95734033788
{AAEA66E1-D86C-41AB-A881-17F9BE10DBE7},531425,DX-,Downtown Mixed Use,7,-UL,Urban Limited,,DX-7-UL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,310403.230317642,3225.89440731746
{AB360F24-E697-4B14-A856-DA208D98B655},531426,OX-,Office Mixed Use,7,-PL,Parking Limited,,OX-7-PL,27,D,2014,Z-27D-2014,2016/05/03 04:00:00+00,585ZC729,,,"20160503; Z-27D-14; 585ZC729",,4481095.32622432,14619.3975780959
{AC420782-2E51-4A05-9D63-62FCBCBA611C},531427,R-10,Residential-10,,,,-CU,R-10-CU,24,,2000,Z-24-2000,2000/04/18 04:00:00+00,766ZC478,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-024-00-ORD.pdf,28128.2651506697,771.976825127577
{AC8CD689-F77B-44CC-AD71-1360AD8D5C8C},531428,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,1514771.48037158,5143.72484402546
{AD1D2136-D58F-4046-A381-4270CC62B6A8},531429,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,800650.886418918,3928.85248870207
{AD31A76A-9D06-4378-9ED9-4FC18446A38B},531430,R-10,Residential-10,,,,-CU,R-10-CU,19,,2014,Z-19-2014,2014/11/05 05:00:00+00,366ZC703,,,"20141105; Z-19-14; 366ZC703",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-019-14-ORD.pdf,441253.931130259,3108.6882197226
{AD5D3117-CFE3-4A3F-86F5-8B78CB881CE7},531431,DX-,Downtown Mixed Use,5,,,,DX-5,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,83011.7813425706,1163.73733395373
{AD62A000-BFA1-41A1-86DB-F9F31902A6BD},531432,CX-,Commercial Mixed Use,7,,,-CU,CX-7-CU,37,,2014,Z-37-2014,2015/05/05 04:00:00+00,436ZC709,,,"20150505; Z-37-14; 436ZC709",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-037-14-ORD.pdf,432377.285111458,2834.19235934107
{AD7514ED-8AEE-45DD-85FA-2AF086DC8CD6},531433,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,873137.470101844,6014.45637823033
{ADB3D862-E5C2-4671-82F8-603895D4A6CB},531434,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,40,,1998,Z-40-1998,1998/06/02 04:00:00+00,339ZC434,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-040-98-ORD.pdf,88978.7750750246,1197.60292026313
{ADE4FA78-9F15-4453-897E-513234323DC7},531435,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,89,,1998,Z-89-1998,1999/01/19 05:00:00+00,505ZC448,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-089-98-ORD.pdf,93070.67511038,1283.83449866859
{ADFE05A1-42BF-4B27-B27A-80A41212C7EF},531436,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,3,,1996,Z-3-1996,1996/02/06 05:00:00+00,818ZC382,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-003-96-ORD.pdf,143695.033125161,1936.70693007544
{AEC64220-4C55-48C6-90A4-59D899055CB8},531437,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,355132.616409866,3152.64443553383
{AF33E1CF-D645-4C3F-8B81-271EAA575FD1},531438,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,209471.827423551,2004.0274629815
{AF379E3A-7D00-4DF0-B0F8-B85E44E9D906},531439,OX-,Office Mixed Use,3,-PK,Parkway,-CU,OX-3-PK-CU,35,,1987,Z-35-1987,1987/05/05 04:00:00+00,980ZC212,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-035-87-ORD.pdf,167346.156069564,1821.84655200817
{AF3B1424-18FE-484E-A03E-5BB524221F96},531440,DX-,Downtown Mixed Use,20,-SH,Shopfront,-CU,DX-20-SH-CU,65,,2022,Z-65-2022,2023/03/07 17:00:00+00,475ZC854,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-065-22-ORD.pdf,116070.025414591,1435.15179686055
{AF7C6F9B-44EE-4A85-B869-DBE1C1322FEB},531441,R-6,Residential-6,,,,,R-6,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,18291.8619980171,711.498315533235
{B08EDDC6-1B0B-4533-8749-26FCDA4DC857},531442,NX-,Neighborhood Mixed Use,3,,,-CU,NX-3-CU,22,,1998,Z-22-1998,1998/02/17 05:00:00+00,284ZC428,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-022-98-ORD.pdf,37790.7568646095,784.004166428844
{B0AA35C9-4A05-49AB-A451-8C65AE772E1D},531443,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,18,,2002,Z-18-2002,2002/05/07 04:00:00+00,205ZC517,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-018-02-ORD.pdf,213819.095419975,1899.72097387158
{B15208BC-7699-47E2-BF6C-0291F6F99AAD},531444,R-10,Residential-10,,,,,R-10,26,,1995,Z-26-1995,1995/04/04 04:00:00+00,601ZC362,,,"20130901; TC-3-12; 151TC357",,118062.418402811,2287.81514655475
{B176FA1D-79E9-484E-8516-5CBADBA479D4},531445,R-6,Residential-6,,,,-CU,R-6-CU,75,,1996,Z-75-1996,1997/03/18 04:00:00+00,080ZC408,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-075-96-ORD.pdf,1851102.18269489,9649.7735046077
{B1909321-7956-4E8A-A8EC-F506B8D37D4B},531446,NX-,Neighborhood Mixed Use,3,,,,NX-3,50,,2019,Z-50-2019,2020/09/01 04:00:00+00,131ZC799,,,Rezoned after Citywide Rezoning,,11004.2633272783,540.180976804014
{B1A9A2DF-A238-4E25-A401-71F2F7C03E04},531447,R-10,Residential-10,,,,,R-10,26,,1995,Z-26-1995,1995/04/04 04:00:00+00,601ZC362,,,"20130901; TC-3-12; 151TC357",,34983.3083046932,802.902264585482
{B1BB2A0B-E389-40C7-8349-FDDBF849457D},531448,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,36342.350796002,966.286140713319
{B1C63F85-D648-417B-9797-A79B522817D5},531449,OX-,Office Mixed Use,4,,,,OX-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,135786.258005648,1492.93556177511
{B1D3339A-BB2C-4943-8648-A4ED9B92F358},531450,IX-,Industrial Mixed Use,3,-PL,Parking Limited,,IX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,3996468.16800163,16999.467168591
{B1ED101E-23F1-4006-A076-224D5C655D34},531451,OX-,Office Mixed Use,12,,,-CU,OX-12-CU,3,,2006,Z-3-2006,2006/05/02 04:00:00+00,019ZC587,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-003-06-ORD.pdf,2389571.12128576,7449.70711262857
{B2A35480-3978-4665-AA00-4B23D3FCCBEE},531452,CX-,Commercial Mixed Use,5,,,-CU,CX-5-CU,20,,2013,Z-20-2013,2013/11/05 05:00:00+00,238ZC693,,,"20131105; Z-20-13; 238ZC693",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-020-13-ORD.pdf,278980.112761291,2175.2855622943
{B3599F27-4A88-43BC-BBF6-87A8DEE6474E},531453,OX-,Office Mixed Use,3,-UL,Urban Limited,,OX-3-UL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,138868.847242328,1628.55386962806
{B38C3E0F-8531-40EE-89E5-91099CD2B59E},531454,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1219992.61037105,5309.69871221209
{B39CDF62-454A-42F3-9165-643BC09339BA},531455,OX-,Office Mixed Use,5,-PL,Parking Limited,-CU,OX-5-PL-CU,27,,2016,Z-27-2016,2017/01/03 05:00:00+00,659ZC739,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-027-16-ORD.pdf,403556.03997198,2626.33084649553
{B457C571-E7AB-4000-B4AA-8E2B2359ADCB},531456,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,7,,1987,Z-7-1987,1987/07/21 04:00:00+00,023ZC217,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-007-87-ORD.pdf,17817.8931880417,515.894298776931
{B47B2559-3910-4E3A-8EE7-8D7651BDB7D0},531457,R-4,Residential-4,,,,,R-4,9,,1974,Z-9-1974,,,,,"20130901; TC-3-12; 151TC357",,305832.990691218,3840.55188032409
{B526C2D9-2720-4CDD-8F11-F08714A269E8},531458,NX-,Neighborhood Mixed Use,3,-SH,Shopfront,,NX-3-SH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,422860.139347688,3970.62223953915
{B62A7AD6-8FB5-4D15-BAFB-463D47C2E52B},531459,CX-,Commercial Mixed Use,12,-UL,Urban Limited,-CU,CX-12-UL-CU,55,,2022,Z-55-2022,2023/04/04 16:00:00+00,489ZC856,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-055-22-ORD.pdf,95911.0922477879,1649.69951419966
{B688A599-3FC8-4C87-AD83-240B702404ED},531460,IH,Heavy Industrial,,,,,IH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,870886.737551242,5550.00813006995
{B6AAC335-FE6D-4329-A7B6-2570ED6DD12A},531461,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,503530.30033744,3452.15799778209
{B79C13DA-2016-435C-ABE4-5473D957C3F0},531462,CX-,Commercial Mixed Use,3,-PK,Parkway,,CX-3-PK,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,686444.193659812,3454.31485438894
{B7C19A10-1FE2-466E-9E6C-CD4C00FE1BA6},531463,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,6707.87088636856,532.63208350252
{B7C70B9B-8F99-45F5-B333-4C59AA35E56B},531464,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,99423.8940031582,1568.30311262948
{B7F552EA-2B25-4DA3-9CF8-EC823897B9BA},531465,NX-,Neighborhood Mixed Use,3,-UL,Urban Limited,,NX-3-UL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,104516.167004975,2179.83940025412
{B8469B73-9835-4C97-B50D-4456FE8C8970},531466,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,1753.31993288958,203.712064182729
{B8B7E649-EF0D-45A1-B2FB-E6E9C51FD5FB},531467,NX-,Neighborhood Mixed Use,3,,,-CU,NX-3-CU,108,,2000,Z-108-2000,2001/02/06 05:00:00+00,932ZC493,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-108-00-ORD.pdf,44266.982155501,845.684849026384
{B8DCD3E9-14E5-4013-BFBB-83932F7E9837},531468,R-4,Residential-4,,,,,R-4,24,,1981,Z-24-1981,1981/02/17 05:00:00+00,587ZC77,,,"20130901; TC-3-12; 151TC357",,5449641.15905704,11332.7347382112
{B927937E-B19C-47AC-B9CB-A66641FA0520},531469,OP-,Office Park,12,,,,OP-12,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1683270.51702636,6484.27498594432
{B9849A78-2903-4A2B-AF09-E3266D63B841},531470,DX-,Downtown Mixed Use,12,-UG,Urban General,-CU,DX-12-UG-CU,64,,2020,Z-64-2020,2021/05/04 04:00:00+00,229ZC819,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-064-20-ORD.pdf,79095.3725805913,1185.2870552186
