OBJECTID,ZONECLASS,ZONEDESC,BASEELEV,HEIGHT,LASTUPDATE,LASTEDITOR,SPI,SUBAREA,TSA,STATUS,CASEIN,CASEOUT,SUNRISE,SUNSET,CREATEDATE,CREATEDBY,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,ACRES,ZONING,EDITTED,REFERENCE,SHAPE_Area,SHAPE_Length
10774,R-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{3187A967-2703-47F4-AB55-F8829D7EBCA7},26.23553441,R-4-C, ,R2309,1142815.30783873,4680.46117331263
10775,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F50E6828-A692-4885-A2EB-427D5DDEC862},48.54140914,R-4, ,R1683,2114455.32410095,7162.68990368858
10776,SPI-20 SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18TSPGRSPPUINDIRE,0,0,, ,20,2, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{00F4E141-CA2E-4E95-B514-2D3A2550B08A},64.40646178,SPI-20 SA2, ,R2059,2805534.25295197,8740.70790681504
10777,SPI-20 SA4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18TSPGRSPPUINDIRE,0,0,, ,20,4, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{0F95645B-B8B0-4A24-BD0F-3FEF6FBA6108},18.5300513,SPI-20 SA4, ,R53,807165.805791654,4204.63778667518
10778,SPI-16 SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18PSPMISPPUINDIRE,0,0,, ,16,2, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E89F94FA-95EB-42E5-85C2-8361B809F3E2},16.04110873,SPI-16 SA2, ,R1568,698747.901295427,5349.85215260013
10779,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{BD24A8BA-1469-4CA7-A017-7938C60642A9},90.55862804,R-4, ,R332,3606493.67673744,11844.9258793283
10780,I-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{11B9CE24-A9F8-4A59-A92A-A174D9AA1D96},9.8194748,I-1-C, ,R181,427734.611508898,2730.53184474541
10781,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C83651BD-41B0-4625-924E-1371823B6A1E},2.98158514,RG-2, ,R3019,129877.329393878,1908.19839886358
10782,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E54157DB-19EA-4CB1-A9ED-297F8E6AABF3},33.350761,I-1, ,R2004,1585288.06793195,9697.44579268423
10783,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D936B367-414D-4E2D-A43D-26AD3A7F143C},9.38326192,C-1, ,R837,407045.304927473,3961.93841654
10784,RG-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D5CF45B9-AF49-4DE0-A8A4-ECF519234A94},6.69844172,RG-2-C, ,R150,291782.954324072,2819.89056941018
10785,RG-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8FC82509-F5D0-4EFE-B4EF-3ADE38BE6E32},3.40207291,RG-2-C, ,R1761,148193.703274745,1948.18671600278
10786,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5E1C4BF2-E5E4-472E-A68C-5EDD3CA61373},14.16493589,RG-2, ,R1990,617022.139339152,3303.38905689006
10787,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{94DA62FA-3168-40CD-91EC-2322425C16E8},5.84794078,I-1, ,R2092,254735.281519965,2391.91202994417
10788,RG-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{74883D95-0B84-4403-82B8-45EEB795C3E2},6.68463338,RG-4-C, ,R2394,291181.465181157,2864.13040554854
10789,O-I,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH10OFSTDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A61DEF9F-EF75-45B4-9942-3CA5C26A4BC9},1.08120198,O-I, ,R864,47096.9699297772,900.924107538526
10790,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{32ACFEE3-5563-43D2-B851-59A009118140},0.53546212,R-5, ,R3477,23324.6364306359,828.672204356471
10791,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{B36959C1-8068-47EC-9454-0157754A50B1},1.13099074,PD-H, ,R3483,49265.759501788,1021.39427544647
10792,I-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH17HEINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{1271FC03-AFEA-4256-B8BA-D43B65E64BE6},30.11915678,I-2, ,R2443,1311985.22139764,4847.2957772527
10793,MRC-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{443D2AF5-418B-4B06-B634-8936F60C669A},6.94200453,MRC-3, ,R3295,302392.507940398,3009.60259433587
10794,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9588F8C8-92EF-4CB5-B54E-BA5BB5400FC4},7.94700156,RG-2, ,R3695,346170.003160269,2420.2649538312
10795,MRC-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.027SPREM,0,0,2020/10/30 00:00:00+00,STH, , , ,Current,Z-20-045, ,2020/09/17 00:00:00+00,2999/12/31 00:00:00+00,2020/10/30 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8888F203-E26B-4D4F-ABC6-AD995A9EC883},0.65633094,MRC-2, ,R228,28589.6616040094,679.686589290914
10796,C-1-C,"https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE
",0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9ACA726D-0091-41DE-A5F7-A5B522083314},2.35625307,C-1-C, ,R219,102637.973193525,1464.88002249617
10797,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{14188F7D-75E4-4D8C-913D-9D10F08999B1},3.20303406,C-1, ,R3649,139523.605536503,1537.29447895627
10798,O-I,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH10OFSTDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2FB27963-F3C7-4EB7-9269-7536E738B09A},15.69698561,O-I, ,R1526,683757.957941432,4503.4414744959
10799,MR-4B-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5E21F6FE-72C2-41AD-B520-0DB6AA1227AC},1.91001592,MR-4B-C, ,R1442,97263.1539993919,1343.47391253368
10800,C-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{7A2477B0-6100-4C29-A58E-06330F965371},3.05054033,C-3, ,R1865,132881.005211207,1817.91935434788
10801,SPI-21 SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18USPHIWEENADPASPPUINDIRE,0,0,, ,21,2, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A35E4FAA-4218-4B57-B76A-17C4D75B92EA},5.27282583,SPI-21 SA2, ,R2665,229683.374352062,2647.7668490005
10802,SPI-21 SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18USPHIWEENADPASPPUINDIRE,0,0,, ,21,3, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FE0C2DD2-2BAC-4BFA-8C2C-F08248DB5216},8.92839004,SPI-21 SA3, ,R2298,388919.114600159,3678.04308381579
10803,C-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FEB94EE1-881B-42E1-92D3-30A14157D6E5},4.13170024,C-3, ,R2007,179976.142476143,1877.35279947165
10804,SPI-21 SA8,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18USPHIWEENADPASPPUINDIRE,0,0,, ,21,8, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{88A4E566-647D-46D2-95D7-C8BD9C02A974},6.78216436,SPI-21 SA8, ,R433,295429.897761348,2816.52277245066
10805,MRC-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,, , , , ,Current,Z-21-023,,1900/01/01 00:00:00+00,2021/06/18 00:00:00+00,2021/06/22 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FB9A5EFC-64BF-4344-950D-BB6B4AD3BE29},2.97668712,MRC-1-C, ,R1291,129663.972161294,1456.60292111688
10806,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C5670AE6-8B63-4877-889E-E8FC752501F2},13.21218098,MR-4A-C, ,R1843,575520.301199364,3181.75472484476
10807,MRC-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D2448F61-112E-435A-B469-E5347622C603},1.87019202,MRC-1-C, ,R1593,81465.2384124598,1231.03799283698
10808,MRC-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{46C216AC-221F-4CC4-9CBD-67CC6130D28B},1.01524317,MRC-1, ,R554,44223.815648488,1092.25883195751
10809,MR-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FF2FBA8A-5F06-4F8C-B48E-5AC247AD6F04},2.49484124,MR-3-C, ,R2634,108674.849892567,1428.18530799945
10810,MR-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F88E47F6-AD1F-4253-ABA2-2CEDC9A908F0},5.42279975,MR-3-C, ,R3459,236216.212270376,2462.37398338367
10811,MR-4A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E318E647-3683-4B28-9653-FE764C6ACD70},2.03622784,MR-4A, ,R3016,88697.7299168605,1262.07167000643
10812,SPI-18 SA10,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18RSPMENESPPUINDIRE,0,0,, ,18,4, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{80121DF6-670A-488D-89B7-EF5DE73BA9F4},73.78206858,SPI-18 SA10, ,R166,3213934.05175898,8628.03724330971
10813,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5BE12FEF-84FA-4767-875B-E8A217D03093},8.51043924,R-5, ,R1973,370713.250411986,2814.32084283566
10814,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{88B80797-103E-4E9B-A3CB-5CFA35DAD900},6.49064791,MRC-3-C, ,R1026,282731.492226949,2391.02497260353
10815,MR-4A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2929728E-F5ED-4BE2-9252-587FA63D1342},3.82428557,MR-4A, ,R1996,166585.21296316,1711.15797603416
10816,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{ECE54450-D041-4E55-8323-A9704EFA317B},0.59115631,RG-3, ,R3,25750.6657267128,645.546656492878
10817,SPI-16 SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18PSPMISPPUINDIRE,0,0,, ,16,3, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E28027D2-35CC-4787-BB7A-CE83F9390D56},21.77694779,SPI-16 SA3, ,R549,948600.051434388,8454.93111133381
10818,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{95492B1B-89CB-4D49-96AD-76C70D691EC2},14.18490162,R-4, ,R2516,549706.547760096,3961.58138082353
10819,HC-20N SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH20NCAHILADIRE_S16-20N.008SPRETRHIARSU2,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9A38545D-E1E0-4AA0-85F6-CDA4BC528C67},2.25239931,HC-20N SA2, ,R1127,98114.121429722,1690.07439677868
10820,MR-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A0DD4A7C-CA72-468B-AA9F-24F0329E841A},1.63428703,MR-3-C, ,R3037,71189.2580905483,1081.55191416305
10821,SPI-22 SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18VSPMEDROACESPPUINDIRE,0,0,, ,22,3, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C676A0F5-996B-4FA5-87D2-35BECB61C99B},53.29203779,SPI-22 SA3, ,R225,2321391.88063808,6086.33876961804
10822,I-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{ABF888C6-A693-43E9-96B7-7B4D53A3457D},12.32013463,I-1-C, ,R946,536662.917895618,3638.87088482787
10823,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{35E26488-3B3A-4B79-9A9A-C34C9B81BC80},46.25913694,I-1, ,R2517,2015039.94505255,8912.13096611782
10824,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E91D3F4E-F5C5-44A0-9984-A73DB57CFF4B},18.89978547,R-4, ,R3450,823271.361932497,5899.00450312795
10826,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{BE332255-7189-4A56-B25F-A6DF5364B0CF},0.61056283,R-4, ,R1244,26596.0102741754,672.950578797909
10827,MR-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{553416BB-0282-4DDD-B991-406A9C5D705A},4.7688832,MR-3-C, ,R3580,207731.721387736,2182.91084648338
10828,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{4A5C5769-07D6-473E-A9AD-2C7BCD644740},5.86866627,MRC-3-C, ,R1246,255638.080138951,2049.36547118932
10829,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A554DC69-E7F6-46DD-B43C-EC0317C30FD6},4.88218447,MRC-3-C, ,R1114,212667.104789122,2345.37395859166
10830,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{55D7A621-BA4D-4FA3-B3D6-945D1F70B84E},469.12368514,R-4, ,R956,20428826.4072048,24290.1726854254
10831,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{EBDF7F24-43F6-4C86-B924-282DA217C079},0.1279704,I-1, ,R1297,4691.36699183452,292.055076918496
10832,C-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH14CEARCOREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6B7DA5FA-1B24-43B4-B014-57005C3B887F},85.56664175,C-4, ,R1067,3727268.00568973,12007.6413843536
10833,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{906D6109-F709-46A4-B82F-04A4E2A6EED6},0.76696172,C-1, ,R2981,33408.7190547458,770.95524743733
10834,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9C1AB1DD-82AA-4CEC-B6B9-3B6FEDF7102D},15.17175589,I-1, ,R2396,660879.042966228,4861.04862559235
